year,par,cf1,cf2,cf3
2019,E915551,0,0,0
2019,E902346,0,0,0
2019,E915971,0,0,0
2019,E916263,0,0,0
2019,E916308,0,0,0
2019,E916672,0,0,0
2019,E916778,0,0,0
2019,E917036,0,0,0
2019,E917267,0,0,0
2019,E917596,0,0,0
2019,E917791,0,0,0
2019,E917953,0,0,0
2019,E901642,0,0,0
2019,E918789,23,0,0
2019,E902079,0,0,0
2019,E918060,0,0,0
2019,E918296,0,0,0
2019,E919553,0,0,0
2019,E919740,0,0,0
2019,E920493,0,0,0
2019,E886418,0,0,0
2019,3706023,0,0,0
2019,E920450,0,0,0
2019,E921240,0,0,0
2019,E921356,0,0,0
2019,E921488,0,0,0
2019,E922494,0,0,0
2019,E922808,0,0,0
2019,E922858,0,0,0
2019,E923527,0,0,0
2019,E924152,0,0,0
2019,E924278,0,0,0
2019,E924363,0,0,0
2019,E922598,0,0,0
2019,E923395,0,0,0
2019,E925995,0,0,0
2019,E926374,0,0,0
2019,E926447,0,0,0
2019,3690844,0,0,0
2019,3727925,0,0,0
2019,E926609,0,0,0
2019,E926809,0,0,0
2019,E926984,0,0,0
2019,E927566,0,0,0
2019,E906586,0,0,0
2019,E908752,0,0,0
2019,E927685,0,0,0
2019,E927693,0,0,0
2019,E927748,0,0,0
2019,E927874,0,0,0
2019,E928636,0,0,0
2019,E928744,0,0,0
2019,E928933,0,0,0
2019,E929083,0,0,0
2019,E929090,0,0,0
2019,E929213,0,0,0
2019,E929760,0,0,0
2019,E928835,0,0,0
2019,E929483,0,0,0
2019,E929696,0,0,0
2019,E930005,0,0,0
2019,E930127,0,0,0
2019,E908378,0,0,0
2019,E918788,0,0,0
2019,E916731,0,0,0
2019,E930330,0,0,0
2019,E905934,0,0,0
2019,E932603,0,0,0
2019,E933262,0,0,0
2019,E919375,0,0,0
2019,E934410,0,0,0
2019,E933789,14,0,0
2019,E934230,0,0,0
2019,E934303,0,0,0
2019,E934621,0,0,0
2019,E934696,0,0,0
2019,E934932,0,0,0
2019,E935032,0,0,0
2019,E935214,0,0,0
2019,E935247,0,0,0
2019,3811559,0,0,0
2019,E919639,0,0,0
2019,E934239,0,0,0
2019,E935287,0,0,0
2019,E935340,0,0,0
2019,E935754,0,0,0
2019,E932092,0,0,0
2019,E918172,0,0,0
2019,E936436,0,0,0
2019,E936846,0,0,0
2019,E937123,0,0,0
2019,E937515,0,0,0
2019,E937770,0,0,0
2019,E937824,0,0,0
2019,E938426,0,0,0
2019,E938584,0,0,0
2019,E938697,0,0,0
2019,E938714,0,0,0
2019,3767144,0,0,0
2019,E939463,0,0,0
2019,E939714,0,0,0
2019,E939885,0,0,0
2019,E939908,14,0,0
2019,E940194,0,0,0
2019,E940241,0,0,0
2019,E940384,0,0,0
2019,E930471,0,0,0
2019,E941099,0,0,0
2019,E941412,0,0,0
2019,E941427,0,0,0
2019,E941558,0,0,0
2019,E941590,0,0,0
2019,E941869,0,0,0
2019,E942131,0,0,0
2019,E942417,0,0,0
2019,E942516,0,0,0
2019,E942668,0,0,0
2019,E944270,0,0,0
2019,E943969,0,0,0
2019,E944110,0,0,0
2019,E944151,0,0,0
2019,E944172,0,0,0
2019,E944303,0,0,0
2019,E944660,0,0,0
2019,E944760,0,0,0
2019,E945239,0,0,0
2019,E945442,0,0,0
2019,E945444,0,0,0
2019,E945534,0,0,0
2019,E945425,0,0,0
2019,E945674,0,0,0
2019,E945795,0,0,0
2019,E945822,0,0,0
2019,E945943,0,0,0
2019,E946041,0,0,0
2019,3692982,0,0,0
2019,E933707,0,0,0
2019,E945003,0,0,0
2019,E947668,0,0,0
2019,E946448,0,0,0
2019,E946872,0,0,0
2019,E946931,0,0,0
2019,E946977,0,0,0
2019,E947144,0,0,0
2019,E947666,0,0,0
2019,E948081,0,0,0
2019,E948106,0,0,0
2019,E948235,0,0,0
2019,E948471,0,0,0
2019,3752584,0,0,0
2019,E944819,0,0,0
2019,E948517,0,0,0
2019,E926146,0,0,0
2019,E948778,0,0,0
2019,E949359,0,0,0
2019,E949442,0,0,0
2019,E949475,0,0,0
2019,E949621,0,0,0
2019,E943557,0,0,0
2019,E949994,0,0,0
2019,E951171,0,0,0
2019,E951465,0,0,0
2019,E951750,0,0,0
2019,E951809,0,0,0
2019,E951931,0,0,0
2019,E952454,0,0,0
2019,E924722,0,0,0
2019,E952976,0,0,0
2019,E953429,0,0,0
2019,E953822,0,0,0
2019,E954177,19,0,0
2019,E954301,0,0,0
2019,E938326,0,0,0
2019,E954769,0,0,0
2019,E955423,0,0,0
2019,E955436,0,0,0
2019,E955916,0,0,0
2019,E956253,0,0,0
2019,E957141,0,0,0
2019,E957223,0,0,0
2019,E957257,0,0,0
2019,E953543,0,0,0
2019,E957982,0,0,0
2019,E957923,0,0,0
2019,E958461,0,0,0
2019,E959103,0,0,0
2019,3795706,0,0,0
2019,E922378,0,0,0
2019,E944034,0,0,0
2019,E951909,0,0,0
2019,E953447,0,0,0
2019,E957569,0,0,0
2019,E957866,0,0,0
2019,E957985,0,0,0
2019,E957138,0,0,0
2019,E958440,0,0,0
2019,E959445,14,23,0
2019,E959510,0,0,0
2019,E960295,0,0,0
2019,E960431,0,0,0
2019,E960514,19,0,0
2019,E924399,0,0,0
2019,E961241,0,0,0
2019,E961539,0,0,0
2019,E961693,0,0,0
2019,E961830,0,0,0
2019,E961901,0,0,0
2019,E962250,0,0,0
2019,E959764,0,0,0
2019,E962462,0,0,0
2019,E963016,0,0,0
2019,E963336,0,0,0
2019,E963892,0,0,0
2019,E964395,0,0,0
2019,E964781,0,0,0
2019,E965054,0,0,0
2019,E965465,0,0,0
2019,E965498,0,0,0
2019,E966298,0,0,0
2019,E967144,0,0,0
2019,E967503,0,0,0
2019,E967832,0,0,0
2019,E967901,0,0,0
2019,E968056,0,0,0
2019,E968196,0,0,0
2019,E968352,0,0,0
2019,E968513,0,0,0
2019,E969027,0,0,0
2019,3796019,0,0,0
2019,E969643,0,0,0
2019,E970645,0,0,0
2019,E970646,0,0,0
2019,E970674,0,0,0
2019,E970943,0,0,0
2019,E970986,0,0,0
2019,E971402,0,0,0
2019,E971389,0,0,0
2019,E971669,0,0,0
2019,E959018,0,0,0
2019,3709713,0,0,0
2019,E972093,0,0,0
2019,E972260,0,0,0
2019,E972516,0,0,0
2019,E972885,0,0,0
2019,E973005,15,23,0
2019,E974167,0,0,0
2019,E974237,0,0,0
2019,E974324,0,0,0
2019,E974380,0,0,0
2019,E975728,0,0,0
2019,E975944,0,0,0
2019,E975663,0,0,0
2019,E975794,0,0,0
2019,E976023,14,0,0
2019,E976486,0,0,0
2019,E976496,0,0,0
2019,E976629,14,0,0
2019,E976671,0,0,0
2019,3705992,0,0,0
2019,E977568,0,0,0
2019,E977758,0,0,0
2019,E978024,0,0,0
2019,E978427,0,0,0
2019,EA21730,0,0,0
2019,E978797,0,0,0
2019,E978866,0,0,0
2019,E979909,20,0,0
2019,E963305,0,0,0
2019,E968496,0,0,0
2019,E979944,0,0,0
2019,E980328,0,0,0
2019,E980645,0,0,0
2019,E980699,0,0,0
2019,E981386,0,0,0
2019,E981543,0,0,0
2019,E981624,0,0,0
2019,E982012,0,0,0
2019,E979357,0,0,0
2019,E982343,0,0,0
2019,E982413,0,0,0
2019,E982840,0,0,0
2019,E983590,0,0,0
2019,E983667,0,0,0
2019,E983677,0,0,0
2019,E981655,0,0,0
2019,E984511,0,0,0
2019,E985772,0,0,0
2019,E985936,0,0,0
2019,E985970,0,0,0
2019,E987024,0,0,0
2019,E987256,0,0,0
2019,E987417,0,0,0
2019,E987639,0,0,0
2019,E987726,0,0,0
2019,E987951,0,0,0
2019,E988647,20,0,0
2019,E989084,0,0,0
2019,3384575,0,0,0
2019,E990421,0,0,0
2019,E990638,0,0,0
2019,E991064,0,0,0
2019,E991120,0,0,0
2019,E991404,0,0,0
2019,E991650,0,0,0
2019,E991663,0,0,0
2019,E991848,0,0,0
2019,E988133,0,0,0
2019,E992424,0,0,0
2019,E993268,0,0,0
2019,E993770,0,0,0
2019,E994060,0,0,0
2019,E994233,0,0,0
2019,E994471,0,0,0
2019,E997028,0,0,0
2019,E994918,0,0,0
2019,E994935,0,0,0
2019,E995304,0,0,0
2019,E996124,0,0,0
2019,E996708,0,0,0
2019,E996994,0,0,0
2019,E997096,0,0,0
2019,E997746,0,0,0
2019,E997561,0,0,0
2019,E997925,0,0,0
2019,E998093,0,0,0
2019,E998114,0,0,0
2019,E998216,0,0,0
2019,E998475,0,0,0
2019,E998531,0,0,0
2019,E998611,0,0,0
2019,E998686,0,0,0
2019,E999084,0,0,0
2019,E998894,20,0,0
2019,E995586,0,0,0
2019,E999528,0,0,0
2019,E999626,0,0,0
2019,E999821,0,0,0
2019,E999878,0,0,0
2019,EA00402,0,0,0
2019,EA00816,0,0,0
2019,E992886,0,0,0
2019,EA01593,0,0,0
2019,EA01917,7,0,0
2019,E982845,0,0,0
2019,E985989,0,0,0
2019,E986976,0,0,0
2019,3754063,0,0,0
2019,3824332,0,0,0
2019,3736820,0,0,0
2019,E994300,0,0,0
2019,E994426,0,0,0
2019,E995595,0,0,0
2019,E995911,0,0,0
2019,E996301,0,0,0
2019,3658285,0,0,0
2019,E927755,0,0,0
2019,3806728,0,0,0
2019,E997525,0,0,0
2019,E984535,0,0,0
2019,EA06086,19,23,0
2019,E993811,0,0,0
2019,EA00856,0,0,0
2019,E995033,0,0,0
2019,EA14388,0,0,0
2019,E959529,0,0,0
2019,3762692,0,0,0
2019,E902536,0,0,0
2019,E941519,0,0,0
2019,E983710,0,0,0
2019,EA20867,23,0,0
2019,3751331,0,0,0
2019,E942491,0,0,0
2019,E960349,0,0,0
2019,EA85528,0,0,0
2019,E944659,0,0,0
2019,E937972,0,0,0
2019,E879054,0,0,0
2019,E889208,20,0,0
2019,E889136,0,0,0
2019,E900630,0,0,0
2019,E902970,0,0,0
2019,3752636,0,0,0
2019,E927292,0,0,0
2019,E920826,0,0,0
2019,E935293,0,0,0
2019,3805935,0,0,0
2019,E964563,0,0,0
2019,E986677,0,0,0
2019,3810169,0,0,0
2019,E947747,0,0,0
2019,E965708,0,0,0
2019,E977114,0,0,0
2019,E995792,0,0,0
2019,E989720,0,0,0
